comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
cross_model_stability,cross_model,8,serene,reliability,,,,,,,,,0.9986169536998519,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,9,serene,reliability,,,,,,,,,0.9977517013372779,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,10,serene,reliability,,,,,,,,,0.9959479201467489,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,11,serene,reliability,,,,,,,,,0.9956096986615922,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,12,serene,reliability,,,,,,,,,0.9963280607645181,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,13,serene,reliability,,,,,,,,,0.9972324547268182,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,14,serene,reliability,,,,,,,,,0.9975380575593712,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,15,serene,reliability,,,,,,,,,0.9977507325072125,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,16,serene,reliability,,,,,,,,,0.9974635196858374,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,17,serene,reliability,,,,,,,,,0.9978084903623721,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,18,serene,reliability,,,,,,,,,0.9975830539912275,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,19,serene,reliability,,,,,,,,,0.9975017470730925,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,20,serene,reliability,,,,,,,,,0.9974155637172477,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,21,serene,reliability,,,,,,,,,0.9971552456191636,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,22,serene,reliability,,,,,,,,,0.9970183995244919,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,23,serene,reliability,,,,,,,,,0.9972559857410119,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,24,serene,reliability,,,,,,,,,0.9973682006724659,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,25,serene,reliability,,,,,,,,,0.9973945606189774,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,26,serene,reliability,,,,,,,,,0.9961787336453398,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,27,serene,reliability,,,,,,,,,0.9955288745063203,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,28,serene,reliability,,,,,,,,,0.9952386227485261,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,29,serene,reliability,,,,,,,,,0.994784616389988,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,30,serene,reliability,,,,,,,,,0.9950874122801753,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,31,serene,reliability,,,,,,,,,0.9958433121162485,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,32,serene,reliability,,,,,,,,,0.9959389758733405,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,33,serene,reliability,,,,,,,,,0.9961310382208844,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,34,serene,reliability,,,,,,,,,0.9965430647972426,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,35,serene,reliability,,,,,,,,,0.9966674728830791,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,36,serene,reliability,,,,,,,,,0.996234804105675,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,37,serene,reliability,,,,,,,,,0.996295021486363,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,38,serene,reliability,,,,,,,,,0.99650741914156,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,39,serene,reliability,,,,,,,,,0.9962390805567649,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,40,serene,reliability,,,,,,,,,0.9963781194884923,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,41,serene,reliability,,,,,,,,,0.9963804761574943,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,42,serene,reliability,,,,,,,,,0.9964116679141533,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,43,serene,reliability,,,,,,,,,0.9965302281402961,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,44,serene,reliability,,,,,,,,,0.9964597820887507,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,45,serene,reliability,,,,,,,,,0.9963002339948591,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,46,serene,reliability,,,,,,,,,0.9965043460162331,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,47,serene,reliability,,,,,,,,,0.9973324214425078,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,0,angry,reliability,,,,,,,,,0.9998433819068931,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,1,angry,reliability,,,,,,,,,0.9998250495694151,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,2,angry,reliability,,,,,,,,,0.9997695484415914,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,3,angry,reliability,,,,,,,,,0.999686246938373,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,4,angry,reliability,,,,,,,,,0.9996366417062381,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,5,angry,reliability,,,,,,,,,0.9994422635531535,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,6,angry,reliability,,,,,,,,,0.9992700668682467,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,7,angry,reliability,,,,,,,,,0.9988357897057786,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,8,angry,reliability,,,,,,,,,0.9981148995364041,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,9,angry,reliability,,,,,,,,,0.9961554657826831,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,10,angry,reliability,,,,,,,,,0.9921301736134974,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,11,angry,reliability,,,,,,,,,0.9923730416490505,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,12,angry,reliability,,,,,,,,,0.9935367491964168,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,13,angry,reliability,,,,,,,,,0.9953934345642766,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,14,angry,reliability,,,,,,,,,0.9961617888091067,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,15,angry,reliability,,,,,,,,,0.9967415273294554,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,16,angry,reliability,,,,,,,,,0.996998468910361,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,17,angry,reliability,,,,,,,,,0.9973053556262811,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,18,angry,reliability,,,,,,,,,0.9972925184803763,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,19,angry,reliability,,,,,,,,,0.997286589758532,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,20,angry,reliability,,,,,,,,,0.9974603938739016,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,21,angry,reliability,,,,,,,,,0.9973654929186246,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,22,angry,reliability,,,,,,,,,0.9972378727662179,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,23,angry,reliability,,,,,,,,,0.9974295992560529,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,24,angry,reliability,,,,,,,,,0.9976274126240462,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,25,angry,reliability,,,,,,,,,0.997665266702421,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,26,angry,reliability,,,,,,,,,0.9963346653169641,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,27,angry,reliability,,,,,,,,,0.9960181722172295,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,28,angry,reliability,,,,,,,,,0.9954520138009216,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,29,angry,reliability,,,,,,,,,0.995523056091364,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,30,angry,reliability,,,,,,,,,0.9959019623829092,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,31,angry,reliability,,,,,,,,,0.9966856229955516,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,32,angry,reliability,,,,,,,,,0.9966482840051868,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,33,angry,reliability,,,,,,,,,0.9970351528239998,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,34,angry,reliability,,,,,,,,,0.9972876880689509,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,35,angry,reliability,,,,,,,,,0.9975016411365134,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,36,angry,reliability,,,,,,,,,0.9970176978132665,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,37,angry,reliability,,,,,,,,,0.9969582349432564,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,38,angry,reliability,,,,,,,,,0.9970463914578509,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,39,angry,reliability,,,,,,,,,0.9969019120113095,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,40,angry,reliability,,,,,,,,,0.997281729462437,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,41,angry,reliability,,,,,,,,,0.9972800221080269,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,42,angry,reliability,,,,,,,,,0.9972464122353217,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,43,angry,reliability,,,,,,,,,0.9971530931670611,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,44,angry,reliability,,,,,,,,,0.9970027735081695,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,45,angry,reliability,,,,,,,,,0.9967623864610842,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,46,angry,reliability,,,,,,,,,0.9968069661058887,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,47,angry,reliability,,,,,,,,,0.9949565607375089,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,0,furious,reliability,,,,,,,,,0.9998468598580441,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,1,furious,reliability,,,,,,,,,0.9998402217744372,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,2,furious,reliability,,,,,,,,,0.9997913673000184,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,3,furious,reliability,,,,,,,,,0.9997602963768952,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,4,furious,reliability,,,,,,,,,0.9997319625990297,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,5,furious,reliability,,,,,,,,,0.9994820806286739,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,6,furious,reliability,,,,,,,,,0.9992809874545863,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,7,furious,reliability,,,,,,,,,0.9989304500724614,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,8,furious,reliability,,,,,,,,,0.9983757052456051,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,9,furious,reliability,,,,,,,,,0.9975340525819469,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,10,furious,reliability,,,,,,,,,0.9961330033547277,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,11,furious,reliability,,,,,,,,,0.995841598386648,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,12,furious,reliability,,,,,,,,,0.9966174251261521,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,13,furious,reliability,,,,,,,,,0.9974424683420248,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,14,furious,reliability,,,,,,,,,0.9978043495737002,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,15,furious,reliability,,,,,,,,,0.9980682199146874,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,16,furious,reliability,,,,,,,,,0.9979015377373116,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,17,furious,reliability,,,,,,,,,0.998095648965475,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,18,furious,reliability,,,,,,,,,0.9981034339736535,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,19,furious,reliability,,,,,,,,,0.9979830813682166,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,20,furious,reliability,,,,,,,,,0.9980405203585063,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,21,furious,reliability,,,,,,,,,0.9978608423310779,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,22,furious,reliability,,,,,,,,,0.9975711066851021,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,23,furious,reliability,,,,,,,,,0.997407260307456,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,24,furious,reliability,,,,,,,,,0.9972596680701282,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,25,furious,reliability,,,,,,,,,0.996854785107889,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,26,furious,reliability,,,,,,,,,0.9948485201696725,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,27,furious,reliability,,,,,,,,,0.9944107935245078,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,28,furious,reliability,,,,,,,,,0.992033850894451,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,29,furious,reliability,,,,,,,,,0.9906069437792359,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,30,furious,reliability,,,,,,,,,0.9892883430903354,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,31,furious,reliability,,,,,,,,,0.9902089227785988,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,32,furious,reliability,,,,,,,,,0.9898682549454282,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,33,furious,reliability,,,,,,,,,0.9899821156616303,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,34,furious,reliability,,,,,,,,,0.9911368842108277,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,35,furious,reliability,,,,,,,,,0.9918122290763532,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,36,furious,reliability,,,,,,,,,0.9899970910705016,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,37,furious,reliability,,,,,,,,,0.9885998682503698,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,38,furious,reliability,,,,,,,,,0.9886604707185291,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,39,furious,reliability,,,,,,,,,0.988362010109821,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,40,furious,reliability,,,,,,,,,0.9888575652224391,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,41,furious,reliability,,,,,,,,,0.9886744394308715,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,42,furious,reliability,,,,,,,,,0.9885126837642955,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,43,furious,reliability,,,,,,,,,0.9889209876005788,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,44,furious,reliability,,,,,,,,,0.9894831807205661,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,45,furious,reliability,,,,,,,,,0.9892049524052204,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,46,furious,reliability,,,,,,,,,0.990265760221963,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,47,furious,reliability,,,,,,,,,0.9961445667947533,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,0,anxious,reliability,,,,,,,,,0.9997783771893883,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,1,anxious,reliability,,,,,,,,,0.9997761390847663,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,2,anxious,reliability,,,,,,,,,0.9997009013248914,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,3,anxious,reliability,,,,,,,,,0.9995788140640394,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,4,anxious,reliability,,,,,,,,,0.9994677977406476,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,5,anxious,reliability,,,,,,,,,0.9990949007263633,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,6,anxious,reliability,,,,,,,,,0.9987397344609236,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,7,anxious,reliability,,,,,,,,,0.9984304803995983,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,8,anxious,reliability,,,,,,,,,0.9972650529171919,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,9,anxious,reliability,,,,,,,,,0.9970663450665719,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,10,anxious,reliability,,,,,,,,,0.9958430494250019,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,11,anxious,reliability,,,,,,,,,0.9955931226971775,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,12,anxious,reliability,,,,,,,,,0.9960413746613618,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,13,anxious,reliability,,,,,,,,,0.9966552701203277,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,14,anxious,reliability,,,,,,,,,0.9969408511144489,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,15,anxious,reliability,,,,,,,,,0.9974549795122593,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,16,anxious,reliability,,,,,,,,,0.9970971862659171,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,17,anxious,reliability,,,,,,,,,0.9969978279296522,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,18,anxious,reliability,,,,,,,,,0.9969368433138736,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,19,anxious,reliability,,,,,,,,,0.9968170857545376,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,20,anxious,reliability,,,,,,,,,0.9969546377809305,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,21,anxious,reliability,,,,,,,,,0.9970206206965494,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,22,anxious,reliability,,,,,,,,,0.9960663071192889,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,23,anxious,reliability,,,,,,,,,0.9955537505946335,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,24,anxious,reliability,,,,,,,,,0.993297174953289,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,25,anxious,reliability,,,,,,,,,0.9942842654316141,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,26,anxious,reliability,,,,,,,,,0.9907697638596972,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,27,anxious,reliability,,,,,,,,,0.9899289986710197,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,28,anxious,reliability,,,,,,,,,0.9843353972459301,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,29,anxious,reliability,,,,,,,,,0.9819243231752907,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,30,anxious,reliability,,,,,,,,,0.9836314562841644,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,31,anxious,reliability,,,,,,,,,0.9876569763443586,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,32,anxious,reliability,,,,,,,,,0.9878973932904692,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,33,anxious,reliability,,,,,,,,,0.988050946919865,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,34,anxious,reliability,,,,,,,,,0.9890628809721587,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,35,anxious,reliability,,,,,,,,,0.9897232013403873,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,36,anxious,reliability,,,,,,,,,0.9888674702304387,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,37,anxious,reliability,,,,,,,,,0.9887360762349978,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,38,anxious,reliability,,,,,,,,,0.9897375669137078,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,39,anxious,reliability,,,,,,,,,0.9904200907391956,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,40,anxious,reliability,,,,,,,,,0.9907036405404819,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,41,anxious,reliability,,,,,,,,,0.9907808208332657,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,42,anxious,reliability,,,,,,,,,0.9910727947418391,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,43,anxious,reliability,,,,,,,,,0.9919552973200989,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,44,anxious,reliability,,,,,,,,,0.9925069544168971,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,45,anxious,reliability,,,,,,,,,0.9916477263350645,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,46,anxious,reliability,,,,,,,,,0.9925509785097386,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,47,anxious,reliability,,,,,,,,,0.9945668112029578,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,0,sad,reliability,,,,,,,,,0.9998651204460475,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,1,sad,reliability,,,,,,,,,0.9998207175644155,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,2,sad,reliability,,,,,,,,,0.999662986044134,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,3,sad,reliability,,,,,,,,,0.9995595382330763,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,4,sad,reliability,,,,,,,,,0.9993849649710197,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,5,sad,reliability,,,,,,,,,0.9990582484915893,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,6,sad,reliability,,,,,,,,,0.9985076379934467,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,7,sad,reliability,,,,,,,,,0.9983509079497637,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,8,sad,reliability,,,,,,,,,0.9980105741296383,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,9,sad,reliability,,,,,,,,,0.9974806511035822,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,10,sad,reliability,,,,,,,,,0.9966592105782172,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,11,sad,reliability,,,,,,,,,0.9969862482228702,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,12,sad,reliability,,,,,,,,,0.996781060765412,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,13,sad,reliability,,,,,,,,,0.9970736109770767,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,14,sad,reliability,,,,,,,,,0.9972120546581433,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,15,sad,reliability,,,,,,,,,0.9974520546579023,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,16,sad,reliability,,,,,,,,,0.9972389133807034,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,17,sad,reliability,,,,,,,,,0.9975637589267159,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,18,sad,reliability,,,,,,,,,0.9972055189880012,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,19,sad,reliability,,,,,,,,,0.9966727880220181,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,20,sad,reliability,,,,,,,,,0.9966135641646606,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,21,sad,reliability,,,,,,,,,0.9964982695703255,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,22,sad,reliability,,,,,,,,,0.9966713457012447,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,23,sad,reliability,,,,,,,,,0.9967024119089418,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,24,sad,reliability,,,,,,,,,0.996685792915767,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,25,sad,reliability,,,,,,,,,0.9967105035818826,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,26,sad,reliability,,,,,,,,,0.996341510834869,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,27,sad,reliability,,,,,,,,,0.9961623501158945,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,28,sad,reliability,,,,,,,,,0.9959619166846109,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,29,sad,reliability,,,,,,,,,0.996058068830564,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,30,sad,reliability,,,,,,,,,0.9961616158159096,raw,,,True,True,aligned versus misaligned full emotion direction
cross_model_stability,cross_model,31,sad,reliability,,,,,,,,,0.9965345194019058,raw,,,True,True,aligned versus misaligned full emotion direction
