comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
individual,aligned,25,anxious,cosine,0.05622335895895958,,-0.0021156728325877265,0.09951592572033408,0.24875621890547264,0.38935756002595723,0.014925373134328358,0.13295910730957983,0.5272868872928654,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,26,anxious,cosine,0.051757603883743286,,-0.024896968016400928,0.10816695597022773,0.2835820895522388,0.4053876956680014,0.014925373134328358,0.13989955410361285,0.5272980988766609,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,27,anxious,cosine,0.0547906830906868,,-0.02813802254386246,0.11050304435193543,0.263681592039801,0.39883058932143406,0.014925373134328358,0.14270689338445655,0.5213738765458783,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,28,anxious,cosine,0.0653211921453476,,-0.013788695400580751,0.12177117764949799,0.21890547263681592,0.38677776760369925,0.014925373134328358,0.14487821012735363,0.5011608117090445,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,29,anxious,cosine,0.05394480377435684,,-0.01220685399603097,0.10228554476052523,0.26865671641791045,0.39883058932143406,0.014925373134328358,0.13221422806382174,0.5224450178363685,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,30,anxious,cosine,0.06075124070048332,,-0.02964026327244935,0.12600113525986673,0.26865671641791045,0.39883058932143406,0.014925373134328358,0.16065582484006882,0.5578778305109192,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,31,anxious,cosine,0.07148253172636032,,-0.027635159809142336,0.14176740087568762,0.25870646766169153,0.3984356293399314,0.014925373134328358,0.17674972712993614,0.6049404740795118,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,32,anxious,cosine,0.08132852613925934,,-0.014613278047181636,0.14663980454206466,0.21890547263681592,0.38677776760369925,0.014925373134328358,0.16206859350204447,0.609683588188462,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,33,anxious,cosine,0.0844266265630722,,-0.001942398946266607,0.13134483210742473,0.17412935323383086,0.3687445127304653,0.014925373134328358,0.14031187444925308,0.6253919838584657,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,34,anxious,cosine,0.0985008031129837,,0.006519059994025193,0.14959807731211186,0.15422885572139303,0.33649932157394846,0.014925373134328358,0.15431892275810238,0.6328694324810661,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,35,anxious,cosine,0.1035708412528038,,0.013376236264593907,0.1477964762598276,0.12437810945273632,0.28887818969667794,0.014925373134328358,0.14262259826064103,0.6397532320223623,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
