comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
centroid,aligned,18,anger_fury,cosine,0.23659281432628632,,0.20068242996931077,0.25150771364569663,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.14110521450638766,0.7634028906738424,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,19,anger_fury,cosine,0.24395471811294556,,0.21380507573485374,0.2563326694071293,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.1435289718210696,0.7527225784446037,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,20,anger_fury,cosine,0.25479334592819214,,0.22278921753168107,0.27139539569616317,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.14757589474320407,0.7525162242493695,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,21,anger_fury,cosine,0.25790247321128845,,0.22880386523902416,0.2682799227535725,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.15360222756862635,0.752201412952777,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,22,anger_fury,cosine,0.27317944169044495,,0.2476810947060585,0.27987269386649133,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.15684919059276575,0.7539465126091205,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,23,anger_fury,cosine,0.28647348284721375,,0.2592428639531136,0.29303663074970243,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.16198095753788935,0.7453677670036363,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,24,anger_fury,cosine,0.2913597822189331,,0.26491416022181513,0.29897270649671553,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.16469419449567785,0.7234058431496763,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,25,anger_fury,cosine,0.2838246524333954,,0.25278526321053507,0.294867666810751,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.16242498904466623,0.7208391706967949,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,26,anger_fury,cosine,0.30089491605758667,,0.27299241423606874,0.3099146634340286,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1654968999326229,0.7089047123775891,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,27,anger_fury,cosine,0.3088400065898895,,0.27633859142661094,0.3182262822985649,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1735208950936794,0.705650524464905,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,28,anger_fury,cosine,0.3037101626396179,,0.2737526811659336,0.3132558546960354,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1723649837076664,0.7090273412980961,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,29,anger_fury,cosine,0.2843998074531555,,0.2525141403079033,0.2942385345697403,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.15741573348641394,0.6905974210907,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,30,anger_fury,cosine,0.2956448197364807,,0.26862145513296126,0.30322317481040956,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.16874693557620038,0.7094312987759542,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,31,anger_fury,cosine,0.321460485458374,,0.29464089050889014,0.3292826540768147,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.18070815205574034,0.7464163742292593,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,32,anger_fury,cosine,0.3056180775165558,,0.28235874846577647,0.3114549696445465,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1650108896195888,0.7477777414058486,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,33,anger_fury,cosine,0.2831692099571228,,0.25905417948961257,0.29108111932873726,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.15596272498369215,0.7431093591356939,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,34,anger_fury,cosine,0.2881620526313782,,0.26473927348852155,0.2951234087347984,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1565322533249855,0.7550427536365851,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,35,anger_fury,cosine,0.269595205783844,,0.24603119045495986,0.2790311798453331,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1438033737242221,0.7601500840860336,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,36,anger_fury,cosine,0.2548627555370331,,0.22932858541607856,0.2659944251179695,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1376468524336815,0.75873002398258,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,37,anger_fury,cosine,0.25117480754852295,,0.22197286486625672,0.26673420146107674,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13750910311937328,0.7596449747762832,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,38,anger_fury,cosine,0.25921207666397095,,0.2315766151994467,0.2712423227727413,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14205226823687553,0.7681541683724709,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,39,anger_fury,cosine,0.22848749160766602,,0.19609541520476342,0.24494120888412,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13051166012883184,0.7662772906714604,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,40,anger_fury,cosine,0.23766274750232697,,0.21369054801762105,0.24980310313403606,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1324379295110702,0.7850964573005073,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,41,anger_fury,cosine,0.21248352527618408,,0.18627692535519602,0.22724287137389182,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.12753320559859277,0.7852517861675401,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,42,anger_fury,cosine,0.19576524198055267,,0.16603027023375036,0.21341301687061787,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.12487725690007209,0.7796424279000805,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,43,anger_fury,cosine,0.21054208278656006,,0.18706358261406422,0.2228224340826273,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1273889660835266,0.7867181349199077,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,44,anger_fury,cosine,0.21656981110572815,,0.19708642028272153,0.22434223107993603,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.11939168944954864,0.7913182882107608,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,45,anger_fury,cosine,0.22627387940883636,,0.20708311647176741,0.23330079019069672,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.11984069570899009,0.7807771425056758,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,46,anger_fury,cosine,0.22081446647644043,,0.196955331787467,0.23172866068780423,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.12395768389105795,0.7894770712636772,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,47,anger_fury,cosine,0.37611398100852966,,0.3391783356666565,0.39449358955025676,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.22679897919297196,0.8493467366739096,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious;family_max_stat_p=0.11940298507462686"
centroid,aligned,0,high_arousal_negative,cosine,0.1225505918264389,,0.09211575239896776,0.13540572226047518,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.0839493427425623,0.5486980769492701,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,1,high_arousal_negative,cosine,0.10669863224029541,,0.06776052042841912,0.13601179271936417,0.03980099502487562,0.05789235639981909,0.004975124378109453,0.09085353910922994,0.561161796309772,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,2,high_arousal_negative,cosine,0.1150616854429245,,0.06456808652728796,0.1549172278493643,0.024875621890547265,0.039472061181694836,0.004975124378109453,0.09683961570262908,0.5642184623758314,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,3,high_arousal_negative,cosine,0.09399404376745224,,0.037643573433160785,0.1380025666207075,0.05970149253731343,0.08428446005267778,0.004975124378109453,0.09558799415826796,0.5832685374528657,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,4,high_arousal_negative,cosine,0.12288519740104675,,0.06959720216691494,0.16325700953602792,0.01990049751243781,0.032657226687077434,0.004975124378109453,0.10115483514964577,0.581012871073091,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,5,high_arousal_negative,cosine,0.14615005254745483,,0.09383543096482753,0.1830929432064295,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.09977008327841753,0.5897132242661344,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,6,high_arousal_negative,cosine,0.1497708410024643,,0.1019861789420247,0.18161088041961193,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.09513428956270217,0.632296321189199,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,7,high_arousal_negative,cosine,0.15201923251152039,,0.10653005316853524,0.18125698007643223,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.09215714447200296,0.6684522221054102,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,8,high_arousal_negative,cosine,0.17135757207870483,,0.12777697928249837,0.19658161476254463,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.09289697222411625,0.6843456196770867,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,9,high_arousal_negative,cosine,0.1485685408115387,,0.10730418674647808,0.17136543467640877,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.08450047150254247,0.6914651529792224,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,10,high_arousal_negative,cosine,0.1555599570274353,,0.11988091915845871,0.17744460962712766,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.09553034529089917,0.7444473681015135,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,11,high_arousal_negative,cosine,0.15420201420783997,,0.11699055004864932,0.18090272694826126,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.10183280892670155,0.722025448444613,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,12,high_arousal_negative,cosine,0.163367360830307,,0.11999760288745165,0.19115567319095134,0.01990049751243781,0.032657226687077434,0.004975124378109453,0.12134855426847928,0.7107070263475402,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,13,high_arousal_negative,cosine,0.17332962155342102,,0.13023389726877213,0.1993512559682131,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.12903690263628956,0.7456856706850503,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,14,high_arousal_negative,cosine,0.16494618356227875,,0.12416145522147418,0.18843971379101276,0.01990049751243781,0.032657226687077434,0.004975124378109453,0.12243039608001709,0.7356736797077299,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,15,high_arousal_negative,cosine,0.14579395949840546,,0.11489016283303499,0.16478876546025276,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.10496075153350821,0.7428684168281589,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,16,high_arousal_negative,cosine,0.17417728900909424,,0.13421351909637452,0.19542752392590046,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.13230884745717036,0.7615536713373228,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,17,high_arousal_negative,cosine,0.17575141787528992,,0.13611532002687454,0.19652415998280048,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.13452774211764335,0.7554004887847103,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,18,high_arousal_negative,cosine,0.17527559399604797,,0.13741731382906439,0.19564745835959912,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.13907654583454132,0.7530479951223452,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,19,high_arousal_negative,cosine,0.17770060896873474,,0.14450213499367237,0.19766518734395505,0.014925373134328358,0.0255863539445629,0.004975124378109453,0.1307792298495769,0.7418699676307653,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,20,high_arousal_negative,cosine,0.1873113214969635,,0.15386144146323205,0.2077746670693159,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.13668500557541835,0.7428307815738385,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,21,high_arousal_negative,cosine,0.19199521839618683,,0.16294741481542588,0.20910889692604542,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13323158919811232,0.7388068115246015,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,22,high_arousal_negative,cosine,0.2141261249780655,,0.190181977301836,0.22862796112895012,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13355575725436192,0.7368521308995285,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,23,high_arousal_negative,cosine,0.2274896800518036,,0.20300240367650985,0.24039406888186932,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14003796502947805,0.7434613250482444,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,24,high_arousal_negative,cosine,0.23681122064590454,,0.21245035603642465,0.25024432465434077,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14877542853355405,0.7056277695187376,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,25,high_arousal_negative,cosine,0.23373408615589142,,0.206089973077178,0.24630581103265287,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14203850701451293,0.705875720605307,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,26,high_arousal_negative,cosine,0.24564485251903534,,0.2182667337357998,0.25889173373579977,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14620971679687494,0.6930077030025262,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,27,high_arousal_negative,cosine,0.2521563172340393,,0.22273462414741516,0.2649630501866341,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14767392724752426,0.6916698302200709,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,28,high_arousal_negative,cosine,0.2533320188522339,,0.2278039298951626,0.26452239975333214,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13858033865690222,0.6860054649841196,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,29,high_arousal_negative,cosine,0.23506483435630798,,0.21067667938768864,0.24590088985860348,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.12472940646111964,0.6692772439332241,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,30,high_arousal_negative,cosine,0.24437633156776428,,0.2170960243791342,0.2590786747634411,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1333015091717243,0.6786325940469115,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,31,high_arousal_negative,cosine,0.2670716643333435,,0.2368323802947998,0.28145275339484216,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14779523462057106,0.714542350651242,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,32,high_arousal_negative,cosine,0.2590363621711731,,0.2311806920915842,0.27401961386203766,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.14435361847281455,0.7186865512427887,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,33,high_arousal_negative,cosine,0.24510914087295532,,0.22191401049494744,0.257271758466959,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13399041220545768,0.7050618876478396,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,34,high_arousal_negative,cosine,0.25413116812705994,,0.22777150720357894,0.26819082871079447,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.13501162007451056,0.7288530018810226,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,35,high_arousal_negative,cosine,0.24174313247203827,,0.21532518416643143,0.25400755256414415,0.009950248756218905,0.020993931441692634,0.004975124378109453,0.12510473430156707,0.7370349142666747,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,36,high_arousal_negative,cosine,0.23015733063220978,,0.20562567934393883,0.243529761582613,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1230980955064296,0.7345456115180825,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,37,high_arousal_negative,cosine,0.2318049967288971,,0.2046616066247225,0.24397793412208557,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1260964974761009,0.7311949294320946,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,38,high_arousal_negative,cosine,0.2409093677997589,,0.21551630571484565,0.2527162007987499,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.12739590108394616,0.7415964980679907,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,39,high_arousal_negative,cosine,0.2152208387851715,,0.18565600886940956,0.22822748087346553,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.11666741035878656,0.7389331972317129,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,40,high_arousal_negative,cosine,0.2241840809583664,,0.20186808705329895,0.23384751081466676,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1222695119678974,0.7618346223768414,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,41,high_arousal_negative,cosine,0.20241668820381165,,0.17788419425487517,0.21199866756796837,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.11301759220659732,0.7613698812681493,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,42,high_arousal_negative,cosine,0.188486248254776,,0.15909620448946954,0.20385033190250396,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.1141287066042423,0.7567515351905537,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,43,high_arousal_negative,cosine,0.2042766511440277,,0.17916891686618328,0.21345365419983864,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.11041627898812283,0.7696642212895313,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
